;DEPENDANTS;CHILD_TOTAL;PERSONAL_INCOME;LOAN_NUM_TOTAL;LOAN_NUM_CLOSED;GENDER;SOCSTATUS_WORK_FL;SOCSTATUS_PENS_FL;AGE;AGREEMENT_RK;TARGET
8875;1;1;22000.0;1;1;0;1;0;39;67025446;0
8876;1;1;12000.0;1;0;0;1;0;22;72272139;0
8877;1;1;12000.0;1;0;1;1;0;35;64913378;0
8878;0;0;15000.0;1;0;0;1;0;26;63917631;1
8879;0;0;40000.0;1;0;0;1;0;24;61238031;1
8880;0;3;7000.0;4;3;1;1;0;52;74543767;0
8881;0;0;20000.0;1;0;0;1;1;49;64835415;0
8882;0;0;7000.0;1;0;0;1;0;26;61311296;0
8883;1;1;8000.0;1;0;1;1;0;33;62029263;1
8884;1;1;8000.0;1;1;1;1;0;34;62504498;0
8885;0;2;19500.0;2;2;1;1;0;46;75018517;0
8886;0;0;13000.0;3;3;1;1;0;27;65414144;0
8887;0;1;9000.0;1;1;1;1;0;43;62496148;0
8888;1;1;6000.0;1;0;1;1;0;28;60094231;0
8889;0;0;17000.0;1;0;1;1;0;24;74467111;0
8890;0;1;11000.0;1;0;1;1;0;51;62598982;1
8891;3;2;17000.0;1;0;0;1;0;27;62600073;0
8892;1;3;10000.0;1;0;1;1;0;36;61960117;1
8893;0;1;9240.0;2;2;1;1;0;34;67169615;0
8894;0;0;15000.0;1;1;1;0;1;61;61081067;0
8895;2;2;12000.0;1;0;1;1;0;33;64424781;1
8896;1;1;15000.0;1;0;0;1;0;25;64424363;0
8897;1;1;10000.0;1;0;1;1;0;45;61975209;0
8898;0;0;5000.0;1;1;1;0;1;60;59974159;0
8899;0;0;12000.0;2;1;1;1;0;22;67028524;0
8900;1;1;11000.0;3;3;1;1;0;26;74557664;0
8901;1;1;6000.0;2;2;1;1;0;37;75281756;0
8902;2;2;10000.0;2;2;1;1;0;35;66591086;0
8903;1;1;22000.0;1;0;0;1;0;34;62031338;0
8904;0;2;41000.0;1;0;1;1;1;57;60446427;1
8905;1;1;15000.0;3;3;1;1;0;31;67086360;0
8906;0;0;20000.0;1;0;1;1;0;46;63914138;0
8907;2;2;15000.0;1;1;1;1;0;34;61114068;0
8908;3;4;30000.0;1;1;0;1;0;43;61940787;1
8909;1;1;6000.0;1;0;1;1;0;29;66912908;0
8910;1;1;8000.0;1;0;1;1;0;36;62366857;0
8911;0;0;11900.0;1;0;0;0;1;61;62995329;0
8912;2;2;5500.0;2;2;1;1;0;32;66759593;0
8913;0;2;18000.0;6;6;1;1;1;58;66774431;0
8914;0;0;8500.0;1;0;1;1;0;46;62082244;0
8915;0;0;10000.0;1;0;0;1;0;47;64552959;0
8916;1;1;6000.0;1;0;1;1;0;39;61152306;0
8917;0;1;10000.0;1;0;1;1;0;50;67214536;0
8918;1;2;9000.0;5;5;1;1;0;46;74652449;0
8919;1;1;10000.0;1;0;1;1;0;29;65227568;1
8920;2;2;8000.0;1;1;0;1;0;37;62487505;0
8921;2;2;5500.0;2;2;1;1;0;32;74166132;0
8922;0;3;12000.0;3;2;1;1;1;59;61465479;0
8923;0;0;12000.0;1;1;1;1;0;48;59934004;0
8924;0;2;15000.0;1;0;1;1;1;51;64350947;0
8925;0;0;5500.0;1;0;1;1;0;51;62994261;0
8926;0;3;12000.0;1;0;1;1;0;51;61434636;0
8927;1;2;8000.0;1;0;1;1;0;40;61421909;1
8928;0;0;12000.0;1;0;1;1;1;58;62617110;0
8929;0;0;20000.0;1;0;0;1;0;22;61304083;0
8930;2;3;5200.0;1;0;1;1;0;41;74173617;0
8931;0;2;9000.0;2;2;1;1;0;55;66840937;0
8932;0;2;15000.0;1;1;0;1;0;49;74841647;0
8933;0;0;20000.0;1;0;0;1;0;29;62016283;0
8934;0;0;6000.0;1;0;1;1;0;23;62238944;0
8935;0;0;8500.0;1;1;0;1;0;48;67168563;0
8936;0;0;40000.0;1;0;1;1;0;62;62257683;0
8937;0;0;15000.0;1;0;0;1;0;26;63895281;0
8938;0;0;6000.0;1;0;0;1;0;24;63898578;0
8939;1;1;27000.0;1;1;0;1;0;27;61966135;0
8940;0;1;9000.0;1;0;0;1;0;54;63893065;0
8941;2;2;18000.0;1;0;1;1;0;36;63907502;0
8942;1;1;24000.0;1;1;1;1;0;35;64432372;1
8943;0;2;12000.0;1;0;0;1;0;50;62125761;0
8944;0;0;6000.0;1;0;1;1;0;49;62613554;0
8945;0;0;23000.0;2;2;0;1;0;50;66755397;0
8946;1;1;7000.0;1;1;1;1;0;31;74183322;0
8947;0;2;18000.0;1;0;0;1;0;57;67225458;0
8948;0;1;8000.0;1;1;0;1;0;22;59923386;0
8949;1;1;11000.0;1;0;1;1;0;34;62138224;0
8950;1;1;19000.0;1;0;1;1;0;28;62770922;0
8951;1;1;20000.0;2;2;0;1;0;29;66323104;0
8952;0;3;5000.0;1;0;1;0;1;56;74017407;0
8953;0;0;17000.0;1;1;1;1;0;53;61131529;0
8954;0;0;6000.0;1;0;1;1;0;45;62016224;0
8955;2;2;25000.0;1;1;0;1;0;30;61030057;0
8956;2;2;5000.0;3;3;1;1;0;50;66335436;0
8957;1;1;10000.0;2;2;1;1;0;27;66405434;0
8958;1;1;16500.0;1;0;1;1;0;34;62081549;0
8959;0;0;40000.0;3;3;1;1;0;50;64597023;0
8960;0;0;10000.0;5;4;1;1;0;46;67082401;0
8961;1;1;7000.0;2;2;1;1;0;29;66523686;0
8962;0;0;20000.0;1;0;0;1;0;25;61147160;0
8963;1;1;8000.0;1;1;1;1;0;34;61154348;0
8964;0;2;6000.0;1;0;0;0;1;56;64904403;0
8965;0;1;12000.0;1;0;0;1;0;46;63596597;0
8966;1;1;7000.0;3;2;1;1;0;28;74642721;0
8967;1;1;16000.0;1;0;1;1;0;41;62142708;0
8968;0;0;5000.0;1;1;1;1;0;24;66080524;0
8969;0;2;20000.0;1;0;0;1;0;52;62087624;0
8970;0;2;6800.0;1;1;0;0;1;53;74661011;0
8971;3;3;10000.0;1;1;0;1;0;34;60464152;0
8972;0;0;18000.0;1;0;1;1;0;35;62132091;0
8973;0;0;7500.0;1;0;0;1;0;22;60447543;0
8974;1;1;20000.0;2;1;0;1;0;33;63324836;0
8975;1;2;11000.0;2;2;1;1;0;42;66325105;0
8976;0;0;16000.0;1;1;1;1;0;32;60053475;1
8977;1;1;30000.0;1;0;0;1;0;37;74821708;0
8978;2;2;12000.0;1;1;0;1;0;43;64280515;0
8979;1;1;6500.0;1;0;1;1;0;35;62076888;0
8980;1;2;7000.0;3;2;1;1;0;44;66831255;1
8981;1;1;15000.0;1;0;1;1;0;29;60449651;0
8982;0;2;10000.0;2;1;1;1;1;60;61926415;0
8983;0;2;20000.0;2;2;0;1;0;61;66536439;0
8984;2;1;17000.0;1;0;0;1;0;28;62133308;0
8985;1;1;19000.0;4;4;0;1;0;28;66828304;0
8986;1;3;9000.0;1;0;1;1;0;48;64372548;0
8987;0;3;7000.0;1;1;0;0;1;61;64593876;0
8988;0;0;20000.0;1;1;0;1;0;48;61075159;0
8989;1;1;6000.0;3;3;1;1;0;25;66334152;0
8990;0;2;4300.0;1;0;1;1;0;48;60457113;0
8991;2;2;4500.0;1;0;1;1;0;34;63914817;1
8992;1;1;28000.0;1;0;0;1;0;36;62144490;1
8993;0;2;7500.0;1;1;1;1;0;46;74942532;0
8994;0;0;15000.0;2;1;1;1;0;50;64560450;0
8995;0;0;40000.0;1;0;0;1;0;58;63089923;0
8996;2;2;15000.0;2;1;1;1;0;34;67316407;0
8997;1;3;12500.0;1;0;0;1;0;44;72299026;1
8998;0;2;5500.0;1;0;1;0;1;55;61964736;0
8999;0;0;8000.0;1;0;1;1;0;27;66977631;0
9000;0;0;10000.0;1;0;1;1;0;24;66187220;1
9001;0;3;8000.0;1;1;0;1;0;61;74540733;0
9002;0;2;15000.0;1;0;0;1;0;49;66976342;0
9003;0;0;5000.0;1;0;1;1;0;23;61959018;0
9004;1;2;5000.0;1;1;1;1;0;44;74550120;0
9005;2;2;5800.0;1;0;1;1;0;36;61515607;0
9006;0;0;12500.0;1;0;0;1;0;27;64890262;1
9007;0;4;10000.0;1;0;0;1;0;54;61867323;0
9008;0;0;15000.0;3;2;1;1;1;61;73840692;0
9009;0;0;12000.0;1;1;0;1;0;36;61138244;1
9010;1;1;10000.0;1;0;0;1;0;40;72270447;0
9011;0;2;10000.0;2;1;1;1;0;41;67413850;0
9012;4;4;20000.0;2;1;1;1;1;41;66755328;0
9013;1;1;7000.0;1;1;1;1;0;31;74649979;0
9014;1;1;6000.0;1;0;1;1;0;49;62245249;0
9015;1;1;11500.0;1;0;1;1;0;40;63105957;0
9016;0;1;13000.0;2;2;1;1;0;47;66333619;0
9017;1;1;20000.0;1;0;1;1;0;39;62446218;0
9018;1;1;10000.0;1;0;1;1;0;31;64559904;0
9019;0;0;12000.0;1;0;1;1;0;22;62021562;0
9020;0;1;7700.0;1;0;1;1;0;39;62084981;0
9021;1;1;11000.0;1;1;0;1;0;32;63630011;0
9022;0;0;20000.0;3;2;1;1;1;61;74528694;0
9023;1;1;10000.0;2;2;1;1;0;33;67142262;0
9024;1;1;9000.0;1;0;1;1;0;55;59973119;0
9025;0;0;14000.0;1;1;1;1;0;24;74488516;0
9026;0;1;17000.0;1;1;1;1;0;36;59931084;0
9027;0;3;15000.0;1;0;0;1;0;42;74820824;0
9028;2;2;17500.0;1;0;1;1;0;38;61965002;0
9029;0;1;17000.0;2;2;1;1;0;56;66671239;0
9030;0;0;12000.0;1;0;0;1;0;26;60037207;1
9031;0;0;6000.0;1;0;1;1;0;48;74041864;0
9032;2;2;26000.0;5;5;0;1;0;41;66710090;0
9033;2;2;13000.0;1;0;0;1;0;44;64439386;0
9034;1;1;11000.0;3;3;0;1;0;29;66596845;0
9035;2;2;20000.0;1;0;1;1;0;37;61288539;0
9036;2;2;10000.0;3;3;1;1;0;27;66431479;0
9037;0;0;9000.0;2;2;1;1;0;27;67071261;0
9038;0;0;30000.0;1;1;0;1;0;35;61533454;0
9039;1;3;9500.0;3;3;0;1;0;46;66594661;1
9040;1;1;15000.0;1;0;1;1;0;36;63314433;0
9041;0;0;10000.0;1;0;0;1;0;25;66899351;1
9042;0;0;5200.0;1;0;1;0;1;60;60039083;0
9043;1;2;7000.0;3;3;1;1;0;45;66665021;1
9044;0;0;7500.0;2;1;1;1;0;24;66831872;0
9045;1;1;15000.0;3;3;1;1;0;34;66596639;0
9046;1;1;25000.0;2;1;1;1;0;32;67430447;0
9047;0;0;11000.0;3;2;1;1;0;52;66770876;0
9048;0;0;8000.0;1;0;1;1;0;23;66201379;0
9049;0;2;16000.0;1;0;0;1;0;58;63902031;0
9050;0;1;14000.0;1;1;1;1;0;48;64342434;0
9051;1;1;25000.0;1;0;1;1;0;31;61256521;0
9052;1;1;15000.0;2;2;0;1;0;28;74992939;0
9053;0;0;24000.0;3;3;1;1;0;53;63819882;0
9054;0;1;17000.0;1;0;1;1;0;46;62233774;0
9055;0;1;21000.0;1;0;1;1;0;57;62176534;0
9056;2;2;11000.0;1;0;0;1;0;30;63001580;0
9057;0;2;8000.0;3;2;1;1;0;53;67142671;0
9058;0;2;13000.0;1;1;1;1;0;48;59915634;0
9059;0;0;18000.0;1;1;0;1;0;34;61935675;0
9060;0;0;20000.0;1;0;1;1;0;25;67437685;0
9061;0;2;9000.0;1;1;1;1;0;41;62494892;0
9062;0;0;12000.0;2;1;1;0;1;61;62255879;0
9063;0;3;22000.0;1;1;0;1;1;53;66835165;0
9064;0;0;12000.0;1;1;1;1;0;27;62936271;1
9065;0;0;10000.0;3;3;1;1;0;59;66528874;0
9066;1;3;10000.0;1;0;1;1;0;45;61113356;0
9067;0;0;6000.0;1;1;1;0;1;65;62938825;0
9068;1;1;12000.0;1;0;1;0;1;54;66188954;0
9069;0;0;15000.0;1;0;1;1;0;28;63594059;0
9070;0;1;13000.0;1;0;1;1;0;32;62805159;0
9071;0;0;11000.0;1;0;1;1;0;37;73843592;0
9072;0;0;15000.0;3;3;0;1;0;37;66522844;0
9073;1;1;14000.0;1;0;1;1;0;31;63586581;0
9074;1;1;4000.0;1;0;1;1;0;26;61309700;0
9075;0;0;16500.0;1;0;0;1;0;31;64469247;0
9076;0;0;17500.0;1;1;0;1;0;45;63637716;1
9077;1;1;17000.0;1;0;0;1;0;27;61874678;0
9078;2;2;11000.0;1;0;0;1;0;32;63101008;0
9079;0;0;14000.0;1;0;0;1;0;40;62429668;0
9080;2;2;15000.0;1;0;1;1;0;39;63907234;0
9081;0;1;20000.0;1;1;0;1;0;36;64277421;0
9082;0;0;18000.0;1;0;0;1;0;32;67529010;0
9083;1;1;20000.0;1;0;0;1;0;27;62387530;0
9084;0;0;10000.0;1;0;0;1;0;28;62446269;1
9085;1;1;12500.0;1;0;1;1;0;36;61373448;0
9086;0;2;7000.0;1;1;1;0;1;57;59927432;0
9087;0;2;20000.0;1;0;0;1;0;55;61833201;0
9088;0;0;18000.0;1;1;0;1;0;41;59924607;0
9089;0;0;15000.0;1;0;0;1;0;22;61160237;0
9090;1;1;15000.0;1;0;1;1;0;36;64370016;1
9091;0;2;15000.0;1;0;1;1;0;51;62023371;0
9092;0;0;15000.0;1;0;1;1;0;32;60102917;0
9093;0;1;20000.0;1;0;1;1;0;46;61244245;0
9094;1;1;14000.0;1;0;1;1;0;45;61963612;1
9095;1;1;9000.0;1;0;1;1;0;42;59976896;0
9096;1;3;18000.0;5;5;0;1;1;59;66317797;0
9097;2;2;10000.0;1;1;1;1;0;32;64000679;0
9098;0;1;20000.0;1;1;0;1;0;40;74470056;0
9099;0;0;13000.0;2;2;1;1;0;33;74658311;0
9100;1;1;7000.0;2;1;1;1;0;26;74183882;0
9101;0;2;14000.0;2;2;1;1;0;57;73833493;0
9102;2;2;14000.0;2;2;1;1;0;29;75007958;1
9103;0;0;20000.0;1;0;0;1;0;27;72290689;0
9104;1;1;7400.0;1;0;1;1;0;35;64355733;0
9105;0;0;5000.0;1;0;1;0;1;56;60380264;1
9106;1;1;8000.0;2;2;1;1;0;48;66850948;0
9107;0;0;8000.0;1;0;0;1;0;53;61165318;0
9108;2;2;8000.0;1;0;1;1;0;38;67333910;0
9109;0;0;5000.0;1;1;1;1;0;49;59934125;0
9110;0;0;6300.0;1;1;0;0;1;64;62499206;0
9111;2;2;12000.0;8;8;1;1;0;34;67167482;0
9112;1;1;7500.0;1;0;1;1;0;24;75272751;0
9113;0;0;14000.0;1;0;0;1;0;47;60113933;0
9114;1;1;8000.0;3;3;0;1;0;48;74983546;0
9115;0;5;6000.0;1;0;1;1;0;55;59976364;0
9116;1;1;8000.0;1;1;1;1;0;36;63094160;0
9117;1;1;14000.0;1;0;1;1;0;28;62139788;0
9118;1;1;35000.0;1;1;0;1;0;38;63623916;0
9119;0;1;6500.0;1;1;1;0;1;61;63098755;0
9120;0;2;7000.0;1;0;1;1;0;37;72298761;0
9121;2;2;18000.0;4;3;1;1;0;38;74959094;1
9122;0;0;12000.0;1;0;1;1;0;22;63105980;0
9123;0;1;25000.0;2;2;0;1;0;52;67152930;0
9124;0;0;20000.0;2;0;0;1;0;46;62250575;0
9125;1;1;18000.0;1;0;1;1;0;49;62135002;0
9126;0;0;14000.0;1;1;1;1;1;43;66746566;0
9127;0;0;9000.0;1;1;1;1;0;40;61937720;0
9128;1;1;20000.0;1;0;1;1;0;30;59971939;0
9129;1;1;10000.0;1;0;0;1;0;34;63001063;0
9130;0;0;19000.0;1;1;0;1;0;23;67162880;1
9131;1;1;12000.0;1;0;0;1;0;22;63004431;0
9132;0;0;7000.0;1;1;1;1;0;28;61115169;0
9133;1;2;4300.0;2;2;1;1;0;39;74959591;0
9134;0;2;35000.0;1;1;1;1;0;45;61350942;1
9135;1;1;10300.0;2;2;1;1;0;33;66427525;0
9136;0;0;15000.0;1;0;0;1;0;50;60448661;0
9137;0;0;31000.0;1;0;0;1;0;27;61854232;0
9138;2;2;10000.0;1;1;0;1;0;35;61099512;0
9139;0;3;20000.0;1;0;0;1;0;51;61293603;0
9140;0;3;6500.0;1;1;1;0;1;63;61291198;0
9141;0;0;5000.0;1;0;0;1;0;24;64423060;1
9142;0;0;15000.0;2;2;1;1;0;63;74547769;0
9143;0;0;18000.0;1;0;0;1;0;23;74009428;0
9144;1;1;15000.0;1;1;1;1;0;41;61239910;0
9145;2;2;19000.0;1;0;1;1;0;35;63596797;0
9146;0;3;15000.0;1;1;0;1;0;49;59937712;0
9147;1;1;8000.0;1;0;1;1;0;26;72301351;1
9148;0;0;14000.0;1;0;1;1;0;24;67318719;0
9149;0;1;10000.0;1;0;1;1;0;37;62600448;0
9150;1;1;6000.0;1;0;1;1;0;47;66976456;0
9151;1;1;11000.0;1;0;1;1;0;26;66915621;1
9152;0;2;15000.0;1;1;1;1;0;48;61129369;0
9153;1;1;6500.0;5;4;0;1;0;37;66907850;0
9154;2;2;8000.0;3;3;0;1;0;27;66928007;1
9155;0;0;12000.0;1;1;1;1;0;26;66074096;0
9156;2;2;7000.0;1;1;1;1;0;29;66971412;0
9157;0;2;5000.0;1;0;1;1;0;53;72264236;0
9158;0;0;15000.0;1;0;1;1;0;52;62028625;0
9159;0;0;8500.0;1;1;0;0;1;55;65401225;0
9160;1;1;6000.0;1;0;1;1;0;30;73827303;1
9161;2;2;19500.0;3;3;1;1;0;31;66912998;0
9162;0;0;9500.0;1;0;1;1;0;35;60042552;0
9163;1;1;15000.0;1;0;1;1;0;33;61244088;0
9164;1;2;12000.0;1;0;1;1;0;39;59968305;1
9165;0;0;11000.0;1;0;0;1;0;54;61369617;0
9166;1;3;12000.0;1;1;1;1;0;45;59913205;0
9167;2;2;15000.0;1;1;1;1;0;47;74942130;0
9168;0;1;10000.0;2;2;1;1;0;51;64350722;0
9169;2;2;28000.0;1;1;1;1;0;36;60469867;1
9170;2;2;13500.0;1;0;1;1;0;30;61366649;0
9171;2;2;20000.0;1;0;1;1;0;47;62014127;0
9172;0;0;6000.0;1;1;1;1;0;23;65420711;0
9173;2;2;5500.0;1;0;1;1;0;29;72279946;0
9174;2;2;20000.0;1;0;0;1;0;38;62790359;1
9175;1;1;10000.0;1;1;0;1;0;37;74644293;0
9176;1;1;10500.0;1;1;1;1;0;25;65408709;0
9177;0;0;8000.0;1;0;1;1;0;48;64454386;0
9178;2;2;8600.0;1;0;0;0;1;43;66981270;0
9179;0;0;25000.0;1;0;1;1;0;32;74835245;1
9180;1;1;10000.0;2;2;1;1;0;39;66752937;0
9181;0;0;15000.0;1;1;1;1;0;41;74476855;0
9182;3;3;10000.0;1;0;0;1;0;44;72301640;0
9183;0;1;20000.0;1;0;1;1;0;48;62145979;0
9184;0;2;8000.0;3;3;1;1;0;52;66673106;0
9185;0;2;5500.0;1;0;1;1;0;49;62027386;0
9186;0;0;13000.0;1;0;1;1;0;23;59965990;0
9187;2;2;10000.0;1;0;1;1;0;30;75289907;0
9188;1;2;25800.0;1;0;0;1;0;43;60443272;0
9189;1;1;17000.0;1;0;1;1;0;37;62174579;0
9190;0;0;10000.0;1;1;1;0;1;63;64337452;0
9191;0;0;15000.0;1;0;1;1;0;55;60116738;0
9192;1;1;7500.0;1;0;0;1;0;31;61861594;0
9193;1;2;10000.0;1;0;0;1;0;41;62076678;0
9194;1;1;7000.0;2;2;1;1;0;33;66665707;0
9195;0;0;30000.0;1;0;1;1;0;54;60399194;0
9196;0;2;7000.0;1;0;1;1;0;49;63322286;0
9197;0;0;10000.0;1;1;1;1;0;22;65482348;0
9198;1;1;10000.0;1;0;1;1;0;30;64559777;0
9199;0;0;9000.0;1;0;0;1;0;30;61255267;0
9200;0;2;18000.0;3;3;1;1;0;62;66594511;0
9201;0;2;20000.0;1;0;1;1;0;52;61293834;0
9202;0;0;17000.0;6;6;1;1;0;65;66430154;0
9203;0;1;11000.0;1;0;0;1;0;36;63002645;0
9204;1;1;10000.0;1;0;1;1;0;30;60187049;0
9205;2;2;10000.0;1;0;1;1;0;31;64346841;0
9206;0;0;10000.0;1;0;0;1;0;33;62017139;0
9207;0;0;15000.0;1;0;1;1;0;37;64422475;0
9208;0;0;20000.0;1;0;0;1;0;28;61463909;0
9209;1;1;15000.0;3;3;0;1;0;31;66336048;0
9210;1;1;15000.0;1;0;0;1;0;28;62037617;0
9211;1;1;17000.0;4;4;0;1;0;28;66538303;1
9212;0;0;15000.0;1;1;0;1;0;42;75029840;0
9213;0;1;18000.0;1;0;1;1;0;23;67432432;0
9214;1;1;25000.0;2;2;0;1;0;51;67205552;0
9215;2;2;6200.0;1;0;1;1;0;41;60054480;0
9216;0;0;17000.0;3;2;1;1;0;58;67078202;0
9217;2;2;30000.0;1;0;1;1;0;33;62140090;0
9218;3;3;5000.0;1;0;1;1;0;35;62802017;1
9219;0;0;12000.0;1;0;1;1;0;31;62797416;0
9220;1;1;25000.0;1;0;1;1;0;38;63914913;1
9221;0;0;11000.0;1;0;0;1;0;24;64355158;0
9222;2;2;15000.0;1;0;0;1;0;33;61370018;0
9223;0;0;25000.0;1;1;0;1;0;56;64555670;0
9224;1;1;7000.0;1;0;1;1;0;24;72288919;0
9225;1;1;20000.0;1;0;1;1;0;42;67414268;0
9226;2;2;15000.0;1;1;1;1;0;36;64590062;0
9227;0;2;12000.0;1;0;1;1;0;46;61121168;0
9228;2;2;15000.0;1;0;0;1;0;31;63996826;1
9229;0;2;10000.0;1;0;1;1;1;60;64442777;0
9230;1;1;10000.0;1;1;1;1;0;33;61520062;0
9231;0;1;8000.0;1;0;1;1;0;28;61860728;0
9232;0;0;10000.0;2;2;1;1;0;49;74962092;0
9233;2;2;12000.0;1;0;0;1;0;25;60112777;0
9234;0;0;25000.0;1;1;1;1;0;43;67081408;0
9235;1;1;15000.0;1;0;1;1;0;42;60053983;0
9236;0;0;10000.0;1;0;1;1;0;24;75206133;0
9237;0;1;17000.0;1;0;1;1;0;44;60044935;0
9238;0;0;20000.0;2;1;0;1;0;27;67429254;0
9239;0;2;9000.0;1;0;1;0;1;62;64901910;0
9240;0;2;12000.0;1;1;0;1;0;46;65003447;0
9241;2;2;8000.0;2;2;0;1;0;38;75030528;0
9242;1;2;10000.0;1;0;1;1;0;40;64910282;0
9243;1;1;12000.0;1;1;1;1;0;24;67152859;0
9244;1;1;12000.0;3;3;1;1;0;32;66520787;0
9245;0;1;10000.0;1;0;1;1;0;47;73839918;0
9246;0;2;10000.0;1;0;1;0;1;61;61101298;0
9247;0;0;10000.0;5;4;0;0;1;60;63808690;0
9248;1;1;15000.0;3;3;0;1;0;39;66653747;0
9249;0;0;4600.0;3;2;1;0;1;58;72279563;0
9250;0;0;9000.0;1;0;0;1;0;29;67424183;0
9251;0;0;10000.0;1;1;1;1;0;49;62946995;0
9252;1;1;7000.0;1;1;1;1;0;40;61936893;0
9253;0;0;15000.0;1;0;0;1;1;26;61535090;0
9254;1;1;12000.0;1;0;1;1;0;40;60185756;0
9255;0;1;5790.0;1;0;1;1;0;41;61841345;0
9256;0;0;10000.0;1;0;0;1;0;58;61250114;0
9257;1;1;5700.0;1;1;1;1;0;37;61081308;0
9258;1;1;7000.0;2;2;1;1;0;38;65239792;0
9259;0;2;9500.0;1;0;1;1;0;57;66189329;0
9260;0;0;4000.0;1;0;1;1;0;24;66188907;0
9261;0;0;10000.0;1;1;0;1;0;30;63636593;0
9262;1;1;7000.0;2;1;1;1;0;43;74039858;0
9263;0;1;17000.0;1;1;1;1;0;57;61537982;0
9264;1;1;9000.0;1;1;1;1;0;33;74651227;0
9265;2;2;40000.0;1;1;0;1;0;27;62493608;1
9266;1;1;12500.0;2;1;1;1;0;40;66755439;0
9267;1;1;14000.0;2;0;0;1;0;30;62091936;0
9268;0;2;30000.0;1;0;0;1;0;59;62185329;0
9269;2;2;20000.0;1;0;0;1;0;36;62129482;0
9270;2;2;17000.0;1;1;1;1;0;36;74942401;0
9271;0;3;10000.0;1;1;1;1;0;52;66740478;1
9272;0;1;6500.0;1;0;1;0;1;65;74017970;0
9273;1;1;8500.0;2;2;0;1;0;35;66662561;0
9274;2;2;46000.0;1;0;0;1;0;47;62141703;0
9275;0;0;10000.0;1;1;1;1;0;22;73846980;0
9276;0;0;8000.0;4;4;0;1;0;52;66598456;0
9277;1;1;26000.0;1;0;1;1;0;30;62251884;0
9278;0;0;15000.0;2;2;1;1;0;23;67025310;0
9279;0;0;11000.0;3;1;1;1;0;29;66908495;1
9280;2;2;20000.0;1;0;1;1;0;36;62390566;0
9281;1;1;22000.0;1;1;1;1;0;38;62498021;0
9282;1;1;6000.0;1;0;1;1;0;32;64347999;0
9283;0;0;10000.0;2;1;0;1;0;48;67530484;0
9284;2;2;25000.0;1;0;0;1;0;33;61447645;0
9285;0;0;12000.0;1;0;0;1;0;23;62428840;1
9286;0;0;10000.0;2;1;0;1;0;28;66705461;0
9287;0;3;12000.0;2;1;1;1;0;48;74639433;0
9288;0;0;8000.0;1;0;1;1;0;24;61240105;0
9289;1;1;15000.0;1;1;1;1;0;23;67157026;0
9290;1;1;9000.0;1;0;1;1;0;27;62379526;0
9291;0;1;12000.0;1;0;1;1;0;49;67202300;0
9292;0;0;6000.0;1;0;1;0;1;56;74020079;0
9293;0;0;10000.0;1;0;0;1;0;45;61162213;0
9294;2;1;25000.0;1;1;0;1;0;26;63318640;0
9295;0;0;35000.0;1;0;1;1;0;31;62027741;0
9296;2;2;30000.0;2;0;0;1;0;31;61969625;0
9297;0;0;15000.0;1;1;0;1;0;41;62502563;0
9298;1;1;10000.0;1;0;1;1;0;26;73839622;0
9299;2;2;25000.0;1;0;1;1;0;37;64885299;0
9300;1;1;11000.0;1;0;1;1;0;34;60095793;0
9301;1;1;20000.0;1;0;0;1;0;46;62993092;0
9302;1;2;10500.0;1;1;1;1;0;44;61059338;0
9303;1;1;9000.0;1;0;1;1;0;26;64361670;1
9304;1;1;13000.0;1;1;0;1;0;32;66912342;0
9305;3;2;12000.0;1;0;0;1;0;29;64831685;0
9306;1;1;14000.0;1;0;1;1;0;35;60460446;0
9307;1;1;8000.0;2;2;1;1;0;34;66777815;0
9308;2;2;20000.0;1;0;1;1;0;40;60461608;0
9309;1;1;21000.0;1;1;1;1;0;26;61310293;0
9310;0;0;12000.0;1;1;1;1;0;24;65481219;0
9311;0;1;14000.0;2;2;1;1;0;58;67150597;0
9312;0;2;12000.0;1;1;1;1;0;43;64589331;0
9313;1;1;15000.0;1;1;1;1;0;31;61256484;0
9314;1;1;14000.0;1;0;0;1;0;27;60452833;0
9315;0;1;12000.0;1;0;0;0;1;61;67541562;0
9316;0;2;15000.0;1;1;1;1;1;52;61841932;0
9317;1;1;10000.0;1;1;0;1;0;49;60445828;1
9318;0;2;7000.0;1;0;0;1;0;55;73819442;0
9319;0;0;15000.0;1;0;0;1;0;24;64905269;0
9320;1;1;15000.0;1;0;1;1;0;31;65214057;0
9321;0;0;20000.0;1;1;0;1;0;22;61915159;0
9322;1;1;30000.0;1;0;0;1;0;30;63587386;0
9323;0;0;7000.0;2;2;1;1;0;55;66593526;0
9324;1;1;25000.0;3;2;0;1;0;38;67430171;0
9325;2;2;7000.0;1;0;0;1;0;43;66911015;0
9326;1;1;20000.0;1;1;1;1;0;31;62510655;0
9327;0;0;23000.0;2;2;1;1;1;53;67206680;0
9328;0;2;7500.0;2;1;1;1;1;60;74642161;0
9329;0;0;6000.0;2;1;1;1;0;33;61921171;0
9330;0;1;10000.0;2;1;0;1;0;58;62232631;0
9331;1;1;7000.0;1;0;1;1;0;27;63313763;0
9332;0;2;8000.0;1;0;1;1;0;41;63984655;0
9333;0;2;5900.0;1;0;1;1;0;42;63002016;0
9334;1;1;6000.0;1;0;1;0;1;64;61841051;0
9335;2;2;8000.0;1;0;0;1;0;32;67423444;0
9336;1;2;14000.0;1;0;0;1;0;47;60400692;0
