;ID_CLIENT;DEPENDANTS;CHILD_TOTAL;PERSONAL_INCOME;LOAN_NUM_TOTAL;LOAN_NUM_CLOSED;GENDER;SOCSTATUS_WORK_FL;SOCSTATUS_PENS_FL;AGE;AGREEMENT_RK;TARGET
8156;106812595;2;2;15000.0;2;2;1;1;0;42;64597481;0
8157;106817774;2;2;7000.0;1;0;1;1;0;38;74031460;0
8158;106816725;0;0;9000.0;1;1;1;1;0;22;67423397;0
8159;106805720;0;1;18000.0;1;1;1;1;0;52;60467480;0
8160;106810883;3;3;15000.0;1;0;1;1;0;38;63105953;0
8161;106814128;1;1;10000.0;2;2;0;1;0;37;66430564;0
8162;106810434;2;2;10000.0;1;0;1;1;0;33;62803220;0
8163;106816630;0;1;23000.0;1;0;1;1;0;45;67335973;0
8164;106815402;1;1;18000.0;4;4;1;1;0;33;66921774;0
8165;106805746;2;2;12000.0;1;1;1;1;0;33;60470372;0
8166;106810766;0;0;7000.0;1;0;1;0;1;57;63085687;0
8167;106808078;0;2;8000.0;1;0;1;1;0;50;61857284;0
8168;106815582;0;3;20000.0;2;2;1;1;0;49;67017560;0
8169;106809908;1;1;40000.0;1;1;0;1;0;29;62493872;0
8170;106814222;3;3;8000.0;2;2;1;1;1;38;66530223;0
8171;106808301;1;1;12000.0;1;1;1;1;0;33;61936778;0
8172;106804976;0;1;12000.0;1;0;1;1;0;50;60083478;0
8173;106810946;0;0;20000.0;1;0;1;1;0;50;63319510;0
8174;106815356;1;1;7000.0;4;4;1;1;0;27;66917269;0
8175;106804611;1;1;12000.0;1;1;0;1;0;27;59936799;1
8176;106809815;0;0;28000.0;1;1;1;1;0;38;62482432;0
8177;106812083;1;3;20000.0;2;1;0;1;0;47;64427132;0
8178;106811267;0;0;6500.0;1;1;1;1;0;43;63635960;0
8179;106808833;0;1;6000.0;1;0;1;0;1;60;62086664;0
8180;106817560;2;2;10000.0;1;1;0;1;0;29;73843433;0
8181;106813001;2;2;15000.0;1;0;0;1;0;34;64914706;0
8182;106807745;0;2;7500.0;1;0;1;0;1;60;61520525;0
8183;106818942;0;1;13000.0;2;1;1;1;1;65;74946033;1
8184;106809200;1;2;14000.0;1;0;1;1;0;47;62186576;0
8185;106813272;2;2;8000.0;2;1;1;1;0;43;65380411;0
8186;106816040;1;2;10000.0;1;1;1;1;0;45;67165101;0
8187;106806230;0;2;6000.0;1;0;1;1;0;42;61120820;0
8188;106805782;0;2;35000.0;1;1;1;1;0;50;60524923;0
8189;106809072;1;1;15000.0;1;0;1;1;0;36;62164107;0
8190;106807181;0;1;15000.0;1;0;1;1;0;38;61369759;1
8191;106812260;0;0;9000.0;1;0;1;1;0;23;64456852;0
8192;106818282;0;0;10000.0;1;1;1;1;0;54;74516458;0
8193;106814544;3;2;10500.0;1;1;0;1;0;40;66709944;0
8194;106819571;0;2;25000.0;1;0;1;1;1;56;75289165;0
8195;106816273;0;2;10000.0;1;0;1;1;0;49;67219124;0
8196;106812742;1;1;20000.0;1;0;1;1;0;48;64840203;0
8197;106817790;0;0;7000.0;1;0;1;1;0;42;74033626;0
8198;106809445;0;0;23000.0;1;1;0;1;0;24;62262659;0
8199;106812276;0;2;30000.0;1;0;0;1;0;32;64460354;0
8200;106818873;1;1;15000.0;1;0;1;1;0;35;74843415;0
8201;106816042;1;1;25000.0;2;2;1;1;0;44;67165299;0
8202;106815823;2;2;12000.0;3;3;1;1;0;33;67095410;0
8203;106807598;1;1;5000.0;2;2;1;1;0;39;61458342;0
8204;106813800;0;1;8500.0;1;0;1;1;1;57;66192823;0
8205;106816632;0;3;12000.0;1;0;1;1;0;43;67336127;0
8206;106812973;1;2;8000.0;1;0;1;1;0;44;64911264;0
8207;106806726;0;0;4000.0;1;1;1;0;1;57;61247598;0
8208;106814177;1;3;15000.0;2;2;1;1;0;56;66522075;0
8209;106815013;0;0;12000.0;1;1;1;1;0;26;66839351;0
8210;106811988;1;1;20000.0;1;0;0;1;0;39;64371481;1
8211;106813181;0;0;5000.0;1;0;0;1;0;31;65235850;0
8212;106804695;0;3;10000.0;1;0;0;1;0;56;59967312;0
8213;106806389;0;0;15000.0;1;0;1;1;0;32;61147195;0
8214;106813651;0;0;6000.0;1;1;1;1;0;23;66078648;0
8215;106816659;1;1;10000.0;3;3;1;1;0;27;67412739;0
8216;106812111;1;1;15000.0;1;0;0;1;0;41;64431943;0
8217;106816386;1;1;10000.0;3;2;1;1;0;42;67233480;1
8218;106814772;0;0;9500.0;3;2;0;1;0;31;66761952;0
8219;106804984;2;2;8000.0;1;0;1;1;0;33;60084562;0
8220;106806941;0;0;5000.0;1;0;1;1;0;31;61303188;0
8221;106807031;1;1;15000.0;1;0;1;1;0;40;61316331;0
8222;106816949;0;0;30000.0;1;1;1;1;0;50;67536052;0
8223;106814415;0;2;5000.0;2;2;1;0;1;64;66664057;0
8224;106807293;1;1;15000.0;2;1;0;1;0;43;61382692;1
8225;106813606;1;1;10000.0;1;1;1;1;0;25;65574208;0
8226;106808870;0;0;15000.0;1;0;1;1;0;54;62091639;0
8227;106810554;0;0;20000.0;1;0;1;1;0;49;62946888;0
8228;106813223;0;0;15000.0;2;2;1;1;1;44;65247722;0
8229;106818431;2;1;20000.0;3;2;0;1;0;42;74550157;1
8230;106807390;2;2;10000.0;2;1;1;1;0;35;61423177;0
8231;106808957;0;0;12000.0;1;0;1;0;1;52;62135479;0
8232;106814066;0;0;19000.0;1;1;0;1;0;37;66411910;0
8233;106815366;2;2;11000.0;2;1;0;1;0;38;66918191;0
8234;106806619;4;4;10000.0;1;0;0;1;0;40;61235425;0
8235;106813288;0;0;8000.0;3;2;1;1;0;28;65386430;0
8236;106807001;0;3;12000.0;1;1;1;1;1;58;61311595;0
8237;106813724;1;1;12000.0;2;2;1;1;0;43;66090149;0
8238;106810764;0;0;12000.0;1;0;1;1;1;56;63010736;1
8239;106818285;1;1;19000.0;3;3;1;1;0;33;74517114;0
8240;106811959;0;2;24000.0;1;0;1;1;1;63;64365854;0
8241;106811678;0;1;5000.0;1;0;1;0;1;60;63998840;0
8242;106817573;0;0;6500.0;1;0;0;1;0;22;73844919;0
8243;106806618;0;1;14000.0;1;1;0;1;0;42;61235291;0
8244;106806108;2;2;15000.0;1;1;0;1;0;38;61108219;0
8245;106807543;2;2;10000.0;1;0;0;1;0;39;61449696;1
8246;106816306;1;1;13000.0;2;2;0;1;0;42;67224293;0
8247;106811659;0;0;15000.0;1;0;1;1;0;46;63996744;0
8248;106807726;1;2;10000.0;1;0;0;1;0;58;61518638;0
8249;106816038;0;0;8000.0;3;3;1;1;0;50;67164711;0
8250;106813522;1;1;11000.0;1;1;1;1;0;33;65490882;0
8251;106806929;0;2;20000.0;1;0;0;1;0;55;61300936;0
8252;106812632;1;1;17000.0;1;0;0;1;0;31;64823622;0
8253;106814578;2;2;12000.0;1;1;1;1;0;31;66715885;0
8254;106808495;1;1;8000.0;1;0;1;1;0;29;61971044;0
8255;106810457;1;1;12000.0;1;0;1;1;0;29;62808525;0
8256;106819443;0;2;14000.0;1;0;1;0;1;57;75214042;0
8257;106811859;0;1;15000.0;1;0;1;1;0;48;64349494;0
8258;106815289;2;3;8000.0;1;0;0;1;0;33;66908435;0
8259;106804961;0;1;18000.0;1;0;1;1;0;47;60061148;0
8260;106815668;0;0;12000.0;2;2;1;1;0;51;67068333;0
8261;106815444;1;1;8500.0;1;0;1;1;0;28;66927989;0
8262;106817285;0;0;13000.0;1;0;1;1;0;23;72294374;0
8263;106812644;0;0;10000.0;1;0;0;1;0;24;64825021;0
8264;106813524;2;2;5000.0;2;2;1;1;0;26;65491114;0
8265;106810116;1;1;25000.0;1;0;1;1;0;33;62598313;0
8266;106809610;0;2;15000.0;1;0;1;1;0;60;62385540;1
8267;106805550;3;3;7000.0;1;0;1;1;0;33;60448668;0
8268;106815967;0;0;16000.0;1;1;1;1;0;22;67155185;0
8269;106806409;1;1;15000.0;1;0;1;1;0;43;61149627;0
8270;106810104;2;2;15000.0;1;0;1;1;0;35;62596815;1
8271;106811159;1;1;12000.0;1;0;0;1;0;36;63600347;0
8272;106816313;0;2;13000.0;1;1;1;1;0;47;67225130;0
8273;106814003;2;2;18000.0;3;3;1;1;0;41;66332466;0
8274;106814499;0;2;12000.0;1;1;1;1;0;48;66700189;0
8275;106810545;1;1;8000.0;1;1;0;1;0;45;62945434;0
8276;106813716;1;1;20000.0;1;1;1;1;0;25;66088863;0
8277;106812191;2;2;11500.0;1;0;0;1;0;32;64443077;0
8278;106815503;1;1;10000.0;1;0;1;1;0;28;66973322;0
8279;106814043;1;0;20000.0;5;5;1;1;0;57;66407163;0
8280;106816549;0;2;7500.0;1;0;1;0;1;56;67326759;0
8281;106816219;1;1;10000.0;3;2;1;1;0;25;67212376;0
8282;106815889;1;2;13500.0;4;4;1;1;1;53;67144410;0
8283;106804830;0;0;11000.0;1;0;1;1;0;56;60045935;0
8284;106818451;0;1;7000.0;1;1;1;0;1;53;74552519;0
8285;106811110;0;0;15000.0;1;0;0;1;0;41;63593854;0
8286;106808343;0;0;35000.0;1;1;0;1;0;42;61941517;0
8287;106811891;0;0;20000.0;1;0;0;1;0;28;64355310;1
8288;106816685;2;2;16000.0;1;0;0;1;0;36;67416321;0
8289;106810524;0;0;18000.0;1;1;0;1;0;24;62942623;0
8290;106817997;2;2;7000.0;2;2;1;1;0;36;74192888;0
8291;106811167;0;0;12000.0;1;1;1;1;0;45;63601326;0
8292;106816314;0;2;9000.0;2;2;1;1;0;49;67225234;0
8293;106811320;1;1;15000.0;1;0;0;1;0;32;63892157;0
8294;106818906;1;2;25000.0;3;2;1;1;0;54;74846385;0
8295;106806134;2;2;9000.0;1;1;1;1;0;43;61109946;0
8296;106807798;1;2;12000.0;1;1;0;1;0;44;61527538;0
8297;106814487;0;1;9000.0;5;5;1;1;0;53;66698446;0
8298;106804630;0;0;14000.0;1;1;1;1;0;32;59938893;0
8299;106811795;2;2;26000.0;1;0;0;1;0;42;64337723;1
8300;106807556;1;1;9000.0;1;0;1;1;0;28;61451426;0
8301;106804644;0;2;4500.0;1;1;1;0;1;61;59940316;0
8302;106808137;0;0;17000.0;2;1;1;1;0;24;61916829;0
8303;106814749;2;2;15000.0;1;1;1;1;0;30;66758945;0
8304;106813978;1;1;10000.0;2;2;0;1;0;35;66328907;0
8305;106818615;0;0;12100.0;6;5;1;1;0;35;74651807;0
8306;106809694;0;0;12000.0;1;0;0;1;0;52;62433308;1
8307;106809772;2;2;7300.0;1;1;1;1;0;31;62444643;0
8308;106815997;0;0;10000.0;3;3;1;1;0;54;67159549;1
8309;106813169;0;1;9000.0;1;0;1;0;1;51;65230541;1
8310;106807434;0;5;6800.0;2;1;0;0;1;63;61429313;0
8311;106816542;0;2;8000.0;4;3;1;1;1;57;67326263;0
8312;106818999;0;1;15000.0;2;2;1;1;0;50;74958724;0
8313;106819299;2;2;21000.0;2;2;1;1;0;41;75029743;0
8314;106811434;2;2;20000.0;1;0;0;1;0;33;63908498;1
8315;106807146;1;4;4300.0;1;0;1;1;0;50;61365595;0
8316;106815100;1;1;15000.0;7;6;1;1;0;33;66853666;0
8317;106813888;1;1;4600.0;1;0;1;1;0;24;66200442;1
8318;106818727;0;2;13000.0;2;1;1;1;0;51;74817859;0
8319;106818415;0;2;6000.0;2;1;1;1;0;52;74547461;0
8320;106806680;0;3;10000.0;1;0;0;1;0;48;61241430;0
8321;106807266;0;0;12000.0;1;0;1;1;0;54;61378812;0
8322;106805491;0;0;9000.0;1;0;0;1;0;24;60402162;0
8323;106813464;0;0;12000.0;2;1;1;1;0;26;65421840;0
8324;106818905;1;1;25000.0;3;2;0;1;0;31;74846318;0
8325;106812071;2;2;25000.0;1;0;1;1;0;35;64425700;1
8326;106806614;0;1;12000.0;1;0;0;1;0;45;61235009;1
8327;106807375;1;1;17000.0;1;0;0;1;0;39;61420601;0
8328;106813537;0;2;8000.0;1;1;1;1;0;46;65494353;0
8329;106807588;2;3;6000.0;2;0;1;0;1;50;61457214;0
8330;106809812;0;0;16000.0;1;1;1;1;0;50;62482282;0
8331;106817491;0;2;20000.0;1;0;1;1;0;52;73834622;0
8332;106812028;0;0;14000.0;1;1;1;1;0;49;64377136;1
8333;106813348;1;1;18000.0;1;1;1;1;0;23;65405018;0
8334;106818614;0;2;6000.0;1;1;1;0;1;55;74651699;0
8335;106804731;0;3;6000.0;1;0;0;1;0;58;59973018;0
8336;106810166;0;0;5000.0;1;1;1;0;1;61;62604456;0
8337;106804796;0;1;7000.0;1;0;1;1;0;48;60040354;0
8338;106808176;0;2;15000.0;2;1;1;1;0;51;61920922;0
8339;106805091;0;0;10000.0;1;0;1;1;0;44;60098048;1
8340;106814193;2;2;5900.0;3;3;1;1;0;30;66525228;0
8341;106815176;0;2;5000.0;2;1;0;1;0;46;66892363;0
8342;106818061;1;1;32000.0;1;0;0;1;0;49;74281975;1
8343;106809751;2;2;10000.0;1;0;0;1;0;33;62441052;0
8344;106811182;0;0;8000.0;1;0;1;1;0;30;63603505;0
8345;106805784;1;3;20000.0;1;1;0;1;0;40;60525420;0
8346;106819065;0;0;8000.0;1;1;0;1;0;29;74984770;0
8347;106811089;1;1;4500.0;1;0;0;1;0;27;63591085;0
8348;106810865;2;2;15000.0;1;0;1;1;0;43;63101211;0
8349;106813579;0;0;14000.0;1;1;1;1;0;23;65501904;0
8350;106805713;1;1;15000.0;2;2;1;1;0;27;60466729;0
8351;106804499;1;1;11000.0;1;1;1;1;0;54;59926091;1
8352;106807139;0;3;16000.0;1;0;1;1;0;55;61364576;0
8353;106812368;1;1;15000.0;1;1;0;1;0;27;64548904;0
8354;106815000;1;1;7000.0;2;2;1;1;0;26;66837291;0
8355;106818851;1;0;15000.0;1;0;1;1;0;33;74841075;0
8356;106813937;0;2;5500.0;2;2;1;0;1;64;66322185;0
8357;106818357;2;4;18000.0;3;3;1;1;1;56;74533249;0
8358;106812442;0;2;18000.0;1;0;0;1;0;30;64559999;0
8359;106811638;2;2;25000.0;1;0;0;1;0;44;63992916;0
8360;106814917;2;3;23000.0;2;2;1;1;0;40;66780391;0
8361;106808765;1;1;11000.0;1;0;1;1;0;38;62077598;0
8362;106813609;1;1;12000.0;1;1;1;1;0;25;66073378;0
8363;106809423;0;2;12000.0;1;0;1;1;0;49;62258831;0
8364;106811131;2;2;20000.0;1;0;0;1;0;40;63595869;0
8365;106809867;2;2;12000.0;1;1;1;1;0;30;62488319;0
8366;106814549;1;1;12000.0;2;2;0;1;0;36;66710766;0
8367;106813776;0;0;10000.0;1;0;1;1;0;23;66189699;0
8368;106818831;0;1;25000.0;1;0;0;1;0;43;74838027;1
8369;106807171;0;2;6500.0;1;0;1;0;1;56;61369125;0
8370;106813319;0;1;13500.0;1;1;1;1;0;26;65400222;0
8371;106808185;0;3;10000.0;1;1;0;1;0;55;61921671;0
8372;106817851;1;1;7000.0;2;2;1;1;0;33;74166793;0
8373;106807057;2;2;4500.0;1;0;1;1;0;33;61352620;0
8374;106807106;1;1;8500.0;1;1;0;1;0;45;61359298;0
8375;106809351;0;0;25000.0;2;1;0;1;0;25;62250187;0
8376;106806601;1;1;10000.0;1;0;0;1;0;32;61233753;0
8377;106813820;0;0;9000.0;1;0;1;1;0;25;66194859;0
8378;106808270;2;2;9500.0;1;1;1;1;0;36;61932933;0
8379;106810322;2;4;11000.0;1;0;1;1;0;37;62767432;1
8380;106815701;0;1;15000.0;3;3;1;1;0;44;67073402;1
8381;106816336;1;1;16000.0;1;1;0;1;0;29;67227972;0
8382;106804947;0;1;11500.0;1;0;0;1;0;53;60059765;0
8383;106805951;1;1;25000.0;1;1;1;1;0;52;61070169;0
8384;106814688;0;1;25000.0;1;1;1;1;0;32;66752209;0
8385;106819499;0;1;14000.0;1;0;0;1;0;27;75278431;0
8386;106813142;2;2;8000.0;1;0;1;1;0;29;65223228;0
8387;106805879;2;4;8000.0;1;1;0;1;0;47;61053514;0
8388;106812327;2;2;20000.0;1;0;1;1;0;34;64468089;0
8389;106815545;2;2;24000.0;4;3;0;1;0;31;67005810;0
8390;106818252;2;2;25000.0;1;0;0;1;0;41;74487182;1
8391;106816523;0;0;10000.0;1;0;1;1;0;32;67322956;0
8392;106814629;1;1;15000.0;1;1;0;1;0;36;66745460;0
8393;106809992;0;0;20000.0;1;1;0;1;0;28;62505697;0
8394;106812826;0;0;15000.0;1;0;0;1;0;28;64886957;0
8395;106807054;0;0;19000.0;1;0;0;1;0;24;61352229;0
8396;106807070;1;2;6500.0;1;0;1;1;0;42;61354355;0
8397;106814143;0;0;10000.0;2;2;0;1;0;26;66433482;0
8398;106815019;0;0;17000.0;1;1;1;1;0;24;66840490;0
8399;106811724;2;2;9000.0;1;1;1;1;0;30;64275301;0
8400;106808138;1;1;15000.0;2;1;0;1;0;37;61917020;0
8401;106809400;0;0;15000.0;1;0;0;1;0;24;62256416;1
8402;106809338;1;1;11000.0;1;0;0;1;0;27;62248602;0
8403;106811946;0;0;18000.0;1;0;1;1;0;50;64363870;0
8404;106811378;1;2;14000.0;1;0;0;1;0;41;63900602;0
8405;106818881;0;2;20000.0;1;0;1;1;0;54;74844136;0
8406;106810344;1;2;15500.0;1;0;0;1;0;36;62772982;0
8407;106810218;0;2;5500.0;1;1;1;1;0;53;62610390;0
8408;106815835;1;1;10000.0;2;2;1;1;0;27;67097292;0
8409;106817942;0;0;6000.0;2;2;1;0;1;56;74186284;0
8410;106809836;0;1;12000.0;1;1;0;1;0;47;62485921;0
8411;106811290;1;3;20000.0;3;2;1;1;0;42;63806314;1
8412;106805263;2;2;15000.0;1;0;0;1;0;36;60185890;0
8413;106811697;0;2;7000.0;1;1;1;0;1;56;64002503;0
8414;106804720;0;1;4000.0;1;0;1;0;1;59;59970019;0
8415;106807363;0;1;15000.0;1;0;1;1;0;31;61419526;0
8416;106818355;1;1;7000.0;2;2;1;1;0;42;74533009;0
8417;106807829;0;0;18000.0;1;1;1;1;0;57;61530799;0
8418;106818348;1;1;10000.0;3;2;0;1;0;35;74531918;0
8419;106808231;3;3;10000.0;2;1;0;1;0;31;61926380;0
8420;106805978;2;2;16000.0;1;1;0;1;0;43;61076422;0
8421;106807662;0;0;12000.0;1;0;1;1;1;60;61467727;0
8422;106817755;0;0;7000.0;2;1;1;0;1;56;74027594;0
8423;106814301;0;0;12000.0;2;2;1;1;0;28;66585650;0
8424;106805866;0;0;12000.0;1;1;1;1;1;64;61050362;0
8425;106814650;2;2;8000.0;4;4;0;1;0;37;66746825;0
8426;106818062;0;0;15000.0;2;1;1;1;0;40;74459517;0
8427;106819186;0;2;7000.0;2;1;1;0;1;64;75004871;0
8428;106812703;1;2;15000.0;1;1;0;1;0;44;64834307;0
8429;106806432;0;0;12000.0;1;0;1;1;0;27;61153093;0
8430;106819292;1;4;20000.0;3;2;1;1;1;50;75028019;0
8431;106812263;0;0;9000.0;1;0;1;1;0;22;64458282;0
8432;106806928;2;2;40000.0;1;0;0;1;0;35;61300933;0
8433;106810949;0;0;18000.0;1;1;0;1;0;27;63319848;1
8434;106812055;0;0;22000.0;1;0;0;1;0;24;64422958;1
8435;106804527;1;3;18000.0;2;1;1;1;1;59;59928443;0
8436;106810374;1;1;11000.0;1;0;1;1;0;38;62784681;0
8437;106815642;0;0;16000.0;2;1;1;1;0;47;67027286;0
8438;106806780;0;0;7000.0;1;1;1;1;0;25;61253148;1
8439;106812428;0;0;8000.0;2;1;1;1;0;44;64557741;0
8440;106811362;0;0;13000.0;1;0;0;1;0;33;63898475;0
8441;106806052;0;0;13000.0;1;0;1;0;1;63;61102788;0
8442;106811913;0;0;6000.0;1;0;0;1;0;49;64359149;0
8443;106806510;0;0;12000.0;1;0;0;1;0;24;61164637;0
8444;106804981;0;1;15000.0;1;0;1;1;0;47;60083836;0
8445;106819149;0;0;13000.0;1;0;1;1;0;50;74998113;0
8446;106814655;0;0;12000.0;3;3;1;1;0;39;66747098;0
8447;106819347;1;1;16000.0;1;0;1;1;0;26;75065947;0
8448;106813202;0;2;8000.0;2;1;1;1;0;50;65242076;0
8449;106815213;1;1;15000.0;1;0;1;1;0;34;66899149;0
8450;106808059;0;2;9000.0;1;1;1;1;0;44;61853559;0
8451;106813977;0;0;6500.0;2;2;1;1;0;52;66328850;0
8452;106811479;1;1;6000.0;1;0;1;1;0;37;63914613;0
8453;106812765;0;1;30000.0;1;0;0;1;0;39;64843860;0
8454;106815486;3;3;11000.0;1;0;1;1;0;30;66970966;0
8455;106805861;0;0;15000.0;1;1;1;1;0;36;61048877;0
8456;106810289;0;0;7000.0;1;0;1;1;0;48;62622874;0
8457;106808036;0;3;7000.0;1;1;1;0;1;57;61849152;1
8458;106817043;0;3;6000.0;1;0;1;0;1;55;67549472;0
8459;106813981;1;1;10000.0;3;3;0;1;0;24;66329126;0
8460;106817642;0;2;6200.0;1;1;1;0;1;60;74009363;0
8461;106810030;0;0;16000.0;1;1;1;1;0;48;62509724;0
8462;106806878;0;0;8000.0;2;1;1;1;0;49;61293005;0
8463;106814438;0;0;15000.0;4;4;0;1;0;27;66667047;0
8464;106815216;0;0;6000.0;1;0;0;1;0;49;66899207;0
8465;106812518;0;0;18000.0;1;1;0;1;0;27;64584121;0
8466;106817202;0;0;12500.0;1;0;1;1;1;55;72284540;0
8467;106810095;0;2;15000.0;1;0;1;1;0;34;62595805;0
8468;106818801;2;2;15000.0;1;0;0;1;0;33;74831422;0
8469;106806606;0;2;10000.0;1;0;1;1;0;38;61234269;0
8470;106816716;0;0;8000.0;1;0;1;1;0;49;67421681;0
8471;106814582;1;1;9500.0;1;1;1;1;0;44;66716632;0
8472;106807132;0;0;13000.0;1;0;0;1;0;48;61363442;1
8473;106819284;0;0;26000.0;4;4;1;1;0;41;75026793;0
8474;106815452;0;0;8000.0;1;0;1;1;0;22;66961734;1
8475;106813780;0;0;13000.0;1;0;1;1;0;24;66190289;0
8476;106811410;3;3;20000.0;1;0;0;1;0;43;63906026;0
8477;106816994;1;1;12000.0;1;0;1;1;0;36;67542759;0
8478;106806687;0;0;14000.0;1;1;1;1;0;27;61242908;0
8479;106812929;2;2;13000.0;1;0;0;1;0;35;64903366;0
8480;106812443;1;1;77000.0;1;0;1;1;0;30;64560094;1
8481;106815600;0;0;8500.0;2;2;0;1;0;53;67020882;0
8482;106818994;0;0;20000.0;3;2;0;1;0;40;74958083;0
8483;106807749;0;2;14000.0;1;0;1;1;0;53;61520810;0
8484;106817207;0;2;10000.0;1;0;0;1;0;62;72285438;0
8485;106816373;1;2;18000.0;1;0;1;1;0;40;67232549;0
8486;106813315;0;0;7000.0;1;1;1;1;0;22;65398421;0
8487;106805051;0;0;5000.0;1;0;1;1;0;30;60093273;0
8488;106814248;0;4;8000.0;2;2;1;0;1;55;66533314;0
8489;106815311;0;0;10000.0;1;1;1;1;0;48;66910628;0
8490;106808992;0;2;47000.0;1;0;1;1;0;46;62140151;0
8491;106817459;0;0;10000.0;1;0;1;1;0;24;73830459;0
8492;106807813;1;1;8000.0;1;0;1;1;0;32;61529054;0
8493;106809033;2;3;10000.0;1;0;0;1;0;41;62143736;0
8494;106811745;2;2;50000.0;1;1;1;1;0;36;64278723;1
8495;106816662;1;1;16000.0;2;2;1;1;0;42;67413278;0
8496;106806211;1;1;20000.0;1;1;1;1;0;40;61119270;0
8497;106812562;3;2;6000.0;1;1;0;1;0;24;64591794;0
8498;106812126;0;0;21000.0;1;0;1;1;0;23;64434160;0
8499;106812358;2;2;8000.0;1;1;0;1;0;40;64471976;1
8500;106819404;0;0;5360.0;1;0;1;0;1;57;75202884;0
8501;106805376;0;2;16000.0;1;0;1;1;0;46;60385371;0
8502;106814882;0;0;12500.0;3;2;1;1;0;57;66775268;0
8503;106810759;1;1;14000.0;1;0;0;1;0;46;63009782;0
8504;106810088;0;3;8500.0;1;1;1;0;1;61;62594985;0
8505;106817372;1;1;12000.0;1;0;1;1;0;26;73818492;0
8506;106807472;0;0;10000.0;2;1;1;1;0;41;61436039;0
8507;106813245;0;0;20000.0;1;1;1;1;0;58;65252105;0
8508;106804993;0;2;8000.0;1;0;0;1;0;48;60085742;0
8509;106806731;2;2;6200.0;1;0;1;1;0;39;61248280;0
8510;106806079;0;0;9000.0;1;0;0;1;0;32;61105821;0
8511;106816617;3;3;8000.0;1;1;1;1;0;34;67334784;1
8512;106810959;0;3;7000.0;1;0;0;0;1;62;63320939;0
8513;106812840;1;1;12000.0;1;0;1;1;0;32;64889395;0
8514;106817307;2;2;8000.0;4;3;1;0;1;30;72297800;0
8515;106813184;2;2;8000.0;1;1;0;1;0;29;65238105;0
8516;106807816;1;1;12000.0;1;0;1;1;0;25;61529377;1
8517;106805413;1;1;9600.0;1;0;0;1;0;50;60389381;0
8518;106810090;2;2;14000.0;1;1;0;1;0;34;62595226;0
8519;106813835;2;2;20000.0;1;0;1;1;0;29;66196113;0
8520;106819317;0;0;15000.0;2;2;1;1;0;34;75032164;0
8521;106806243;0;0;15000.0;1;1;0;1;0;32;61121997;0
8522;106818508;2;2;5000.0;2;2;0;1;0;42;74562489;0
8523;106813962;2;2;10000.0;2;2;1;1;0;34;66325701;0
8524;106810933;0;1;12000.0;1;0;0;1;0;47;63317108;0
8525;106807743;2;2;25000.0;1;0;1;1;0;38;61520445;0
8526;106819042;0;2;7000.0;2;2;1;0;1;62;74962668;0
8527;106807255;1;1;5200.0;2;0;1;1;0;30;61377929;1
8528;106819194;0;0;8000.0;1;1;0;1;0;43;75006288;0
8529;106812305;0;0;20000.0;1;0;0;1;0;22;64465540;0
8530;106813811;3;3;8000.0;1;0;1;1;0;40;66194250;0
8531;106818333;1;1;27300.0;2;2;0;1;0;39;74528024;0
8532;106810773;2;2;20000.0;1;0;1;1;0;47;63086771;0
8533;106814483;0;0;20000.0;3;2;1;1;0;24;66697867;1
8534;106810530;1;1;10000.0;1;1;0;1;0;35;62942933;0
8535;106816815;1;2;12000.0;1;0;1;1;0;45;67433415;0
8536;106806690;1;1;7000.0;1;0;1;1;0;35;61243208;0
8537;106816111;0;0;12000.0;4;4;1;1;1;60;67173556;0
8538;106818809;1;1;20000.0;1;0;1;1;0;35;74834043;1
8539;106805081;2;2;8000.0;1;0;1;1;0;27;60097094;0
8540;106812701;0;1;6000.0;1;0;1;0;1;58;64833074;0
8541;106816962;0;2;20000.0;3;3;1;1;0;46;67538758;1
8542;106805036;2;2;10000.0;1;1;1;1;0;38;60091695;0
8543;106813787;1;1;9000.0;1;0;1;1;0;24;66191195;0
8544;106809478;1;1;12000.0;1;0;0;1;0;37;62367170;0
8545;106809757;1;1;9000.0;1;1;1;1;0;39;62442233;0
8546;106804503;0;0;12000.0;1;1;1;1;0;50;59926408;0
8547;106816532;1;1;20000.0;1;0;1;1;0;39;67324108;0
8548;106808996;1;1;25000.0;1;1;0;1;0;32;62140395;0
8549;106811091;0;0;35000.0;1;0;1;1;0;30;63591154;0
8550;106817122;2;2;8000.0;2;1;0;1;0;42;72272555;0
8551;106808460;0;1;25000.0;1;0;0;1;0;26;61965715;0
8552;106815386;0;0;6000.0;1;1;1;1;0;26;66920155;0
8553;106818840;2;1;32000.0;1;0;0;1;0;36;74839420;0
8554;106816783;2;2;10000.0;2;1;0;1;0;42;67428796;0
8555;106815030;2;2;15000.0;3;2;0;1;0;30;66842553;0
8556;106813277;2;2;9700.0;1;1;1;1;0;43;65382822;0
8557;106809634;0;0;10000.0;1;0;1;1;0;57;62389154;0
8558;106805157;1;2;5000.0;1;0;0;1;0;47;60107037;0
8559;106804460;0;3;4000.0;1;1;0;1;0;56;59922010;0
8560;106806178;0;4;5000.0;1;0;1;0;1;54;61115310;0
8561;106806213;1;1;30000.0;1;1;0;1;0;28;61119317;0
8562;106810369;1;1;6000.0;1;0;1;1;0;24;62782419;0
